gene	geneName	baseMean	log2FC	stderror	padj
CNAG_05539	NA	79.135	0.091	0.248	0.8035
CNAG_05540	URE1	235.68	0.928	0.187	5.581e-6
CNAG_05541	NA	688.113	-0.685	0.145	1.633e-5
CNAG_05542	NA	5.532	-0.473	0.87	0.7034
CNAG_05543	NA	69.295	-2.535	0.312	1.24e-14
CNAG_05544	NA	119.227	-1.687	0.222	7.621e-13
CNAG_05545	NA	77.403	0.122	0.263	0.7503
CNAG_05546	NA	196.296	0.032	0.187	0.9136
CNAG_05547	NA	392.113	-0.835	0.185	4.078e-5
CNAG_05548	NA	79.226	-0.387	0.253	0.2186
CNAG_05549	NA	311.798	0.28	0.179	0.2079
CNAG_05550	NA	1526.504	-1.309	0.162	2.102e-14
CNAG_05551	NA	124.096	-0.176	0.238	0.592
CNAG_05552	NA	1348.194	0.205	0.145	0.2634
CNAG_05553	NA	84.856	-0.205	0.252	0.5508
CNAG_05554	NA	2004.277	0.801	0.215	8.43e-4
CNAG_05555	NA	18408.423	0.963	0.142	1.974e-10
CNAG_05556	NA	12381.427	1.155	0.133	1.596e-16
CNAG_05557	MMM1	254.617	0.487	0.189	0.02696
CNAG_05558	KIN4	221.371	-0.427	0.248	0.1607
CNAG_05559	NA	439.782	-0.105	0.176	0.6714
CNAG_05562	PBX2	251.395	0.154	0.193	0.5594
CNAG_05563	HOS2	403.174	0.117	0.209	0.6943
CNAG_05564	NA	95.423	0.019	0.24	0.9573
CNAG_05565	NA	282.961	-0.718	0.195	0.001006
CNAG_05566	NA	130.247	0.212	0.214	0.4556
CNAG_05567	PPP3	174.045	-0.087	0.19	0.7522
CNAG_05568	PRY1	493.008	0.056	0.169	0.8236
CNAG_05569	NA	382.758	0.325	0.169	0.1118
CNAG_05570	NA	644.387	-0.022	0.156	0.9279
CNAG_05571	NA	360.257	0.265	0.159	0.1767
CNAG_05572	NA	109.612	0.289	0.224	0.3106
CNAG_05573	NA	858.516	0.724	0.153	1.706e-5
CNAG_05574	NA	143.985	0.145	0.228	0.6498
CNAG_05575	NA	227.438	0.444	0.265	0.174
CNAG_05576	NA	1262.65	-0.426	0.15	0.01387
CNAG_05577	NA	252.347	0.038	0.173	0.8868
CNAG_05578	NA	2599.283	0.574	0.185	0.006667
CNAG_05579	NA	508.504	0.189	0.153	0.336
CNAG_05580	NA	9.148	-1.63	0.683	0.04263
CNAG_05581	CHS3	1492.295	-0.689	0.153	4.046e-5
CNAG_05582	NA	27.23	-1.344	0.41	0.003834
CNAG_05583	GCS1	349.945	0.128	0.159	0.556
CNAG_05584	NA	414.346	0.433	0.174	0.03297
CNAG_05585	NA	52.437	0.33	0.302	0.4063
CNAG_05586	NA	163.385	-0.193	0.204	0.4794
CNAG_05587	NA	267.508	-0.206	0.286	0.6029
CNAG_05588	NA	159.276	0.099	0.198	0.7305
CNAG_05590	TCO2	1887.008	-0.116	0.192	0.6678
CNAG_05591	NA	353.188	0.027	0.185	0.9244
CNAG_05592	ECA1	2115.188	-0.874	0.191	2.926e-5
CNAG_05595	NA	1429.038	-0.761	0.174	7.445e-5
CNAG_05596	NA	2791.965	0.619	0.148	1.612e-4
CNAG_05597	NA	619.043	0.468	0.154	0.007615
CNAG_05598	NA	230.451	-0.243	0.183	0.2967
CNAG_05599	NA	33.232	-1.037	0.351	0.01001
CNAG_05600	IGI1	1227.586	0.043	0.163	0.8637
CNAG_05601	RIM13	320.875	-0.311	0.174	0.144
CNAG_05602	PUT2	11587.034	0.047	0.129	0.8069
CNAG_05603	NA	217.248	0.454	0.191	0.04294
CNAG_05604	NA	891.172	0.059	0.149	0.7875
CNAG_05605	NA	101.705	-0.104	0.232	0.7584
CNAG_05606	NA	104.071	-0.042	0.23	0.9053
CNAG_05607	NA	122.314	-1.064	0.235	3.749e-5
CNAG_05608	NA	80.669	-0.782	0.27	0.01164
CNAG_05609	NA	180.785	-0.138	0.21	0.6404
CNAG_05610	NA	218.85	0.172	0.18	0.4737
CNAG_05611	NA	101.707	-0.094	0.231	0.7791
CNAG_05612	NA	149.595	-0.393	0.193	0.09016
CNAG_05613	NA	619.413	-0.65	0.152	1.038e-4
CNAG_05614	NA	315.142	0.814	0.228	0.001505
CNAG_05615	NA	1806.82	-0.287	0.149	0.1117
CNAG_05616	NA	129.458	-0.21	0.214	0.4611
CNAG_05617	GPI13	476.191	0.126	0.187	0.629
CNAG_05618	NA	653.813	0.465	0.186	0.0321
CNAG_05619	NA	431.888	0.287	0.26	0.3969
CNAG_05620	NA	114.191	-0.228	0.215	0.4206
CNAG_05621	NA	268.935	0.775	0.189	2.207e-4
CNAG_05622	RPH1	155.297	-0.086	0.205	0.7719
CNAG_05623	NA	1105.622	0.969	0.167	7.427e-8
CNAG_05624	NA	345.269	0.562	0.171	0.00368
CNAG_05626	NA	266.528	0.442	0.184	0.04096
CNAG_05627	NA	358.955	0.253	0.162	0.2074
CNAG_05628	NA	153.455	-0.455	0.217	0.0802
CNAG_05629	NA	526.494	0.082	0.176	0.7491
CNAG_05630	NA	136.767	0.197	0.215	0.4956
CNAG_05631	NA	3476.65	0.758	0.153	5.992e-6
CNAG_05632	NA	122.643	-1.653	0.242	1.384e-10
CNAG_05633	NA	4515.384	0.64	0.157	2.365e-4
CNAG_05634	NA	288.871	-0.322	0.168	0.1138
CNAG_05635	NA	543.882	1.044	0.164	2.705e-9
CNAG_05636	NA	524.844	-0.103	0.166	0.6589
CNAG_05637	NA	874.015	-1.427	0.226	3.717e-9
CNAG_05638	NA	2326.077	1.046	0.152	1.14e-10
CNAG_05639	PPS1	191.146	-0.937	0.207	3.9279999999999997e-05
CNAG_05640	NA	500.412	-0.291	0.152	0.1146
CNAG_05641	NA	14.083	-3.902	0.769	3.23e-6
CNAG_05642	FZC37	285.689	0.099	0.197	0.7293
CNAG_05643	NA	82.783	0.517	0.242	0.0735
CNAG_05644	NA	113.245	0.798	0.221	0.001257
CNAG_05645	NA	424.597	0.15	0.153	0.4617
CNAG_05646	NA	382.734	-0.338	0.168	0.09601
CNAG_05647	NA	238.3	0.434	0.213	0.09011
CNAG_05648	NA	82.778	-0.145	0.247	0.6777
CNAG_05649	NA	56.697	-0.288	0.304	0.4775
CNAG_05650	UBP5	1059.981	0.379	0.14	0.01912
CNAG_05652	NA	309.504	-1.263	0.226	2.512e-7
CNAG_05653	MLS1	82.276	-0.185	0.248	0.5889
CNAG_05654	NA	3100.941	-3.583	0.184	7.584999999999999e-82
CNAG_05655	CML1	325.45	0.379	0.201	0.1207
CNAG_05656	NA	58.819	-0.901	0.329	0.01767
CNAG_05657	NA	81.885	-0.813	0.281	0.01186
CNAG_05658	NA	45.149	1.421	0.318	4.938e-5
CNAG_05659	NA	0.122	-0.806	4.08	0.8981
CNAG_05660	NA	1215.738	-0.457	0.151	0.007897
CNAG_05661	NA	351.856	0.297	0.164	0.1364
CNAG_05662	PTP1	181.113	-5.6	0.384	4.194e-46
CNAG_05663	NA	258.026	-0.258	0.188	0.2769
CNAG_05664	NA	439.408	0.513	0.19	0.01981
CNAG_05665	NA	127.856	0.372	0.218	0.164
CNAG_05666	NA	3.133	-5.041	1.463	0.002248
CNAG_05667	ITR3B	65.094	0.493	0.26	0.1186
CNAG_05668	NA	126.946	-0.891	0.221	2.803e-4
CNAG_05670	NA	0	NA	NA	NA
CNAG_05671	NA	143.304	-0.335	0.221	0.2242
CNAG_05672	NA	337.728	0.17	0.189	0.5037
CNAG_05673	NA	329.583	-0.494	0.172	0.01258
CNAG_05674	NA	250.287	-0.614	0.192	0.004923
CNAG_05675	NA	162.088	-0.962	0.196	6.662e-6
CNAG_05676	NA	319.294	-2.803	0.223	1.9509999999999998e-34
CNAG_05677	NA	267.484	-0.746	0.2	8.235e-4
CNAG_05678	NA	437.176	-0.747	0.17	6.611e-5
CNAG_05679	NA	955.745	-0.173	0.148	0.3661
CNAG_05682	NA	1452.669	-0.766	0.145	1.273e-6
CNAG_05683	NA	92.957	-0.876	0.337	0.02524
CNAG_05684	NA	166.816	-0.574	0.192	0.008796
CNAG_05685	NA	625.493	-0.243	0.22	0.3991
CNAG_05686	NA	227.313	-1.704	0.184	7.134e-19
CNAG_05687	NA	432.49	-0.024	0.161	0.923
CNAG_05688	NA	301.935	0.061	0.168	0.8045
CNAG_05689	DAM1	382.857	0.103	0.172	0.6699
CNAG_05690	RPD304	413.503	0.116	0.194	0.6709
CNAG_05691	NA	3066.617	0.174	0.14	0.3301
CNAG_05692	LCB3	228.787	0.423	0.236	0.1411
CNAG_05693	NA	78.617	-0.59	0.27	0.06632
CNAG_05694	CKA1	1193.336	0.214	0.143	0.2288
CNAG_05695	NA	301.224	-0.456	0.19	0.0414
CNAG_05696	NA	4376.253	0.235	0.166	0.2593
CNAG_05697	NA	138.747	-1.125	0.227	5.9e-6
CNAG_05698	NA	256.77	0.562	0.171	0.003802
CNAG_05699	NA	193.87	-0.653	0.194	0.002881
CNAG_05700	NA	574.185	0.321	0.155	0.08346
CNAG_05701	TPM1	1912.501	-0.192	0.15	0.3189
CNAG_05702	NA	158.443	0.041	0.192	0.8894
CNAG_05703	LRG1	143.25	-0.32	0.197	0.19
CNAG_05704	NA	63.839	0.36	0.273	0.2986
CNAG_05705	NA	99.964	-0.041	0.23	0.9071
CNAG_05706	NA	159.42	-0.136	0.22	0.6593
CNAG_05707	NA	638.624	-0.708	0.164	9.008e-5
CNAG_05708	UBP14	610.629	0.889	0.208	1.046e-4
CNAG_05711	NA	1722.112	0.672	0.148	3.549e-5
CNAG_05712	RIB4	1899.103	0.539	0.148	0.001189
CNAG_05713	NA	528.84	0.303	0.167	0.1374
CNAG_05714	NA	373.884	-0.219	0.202	0.4069
CNAG_05715	NA	266.166	-0.128	0.171	0.5859
CNAG_05716	NA	87.759	0.563	0.238	0.0443
CNAG_05717	NA	59.843	0.437	0.292	0.2298
CNAG_05718	NA	64.311	-1.819	0.302	2.087e-8
CNAG_05719	NA	98.6	0.24	0.229	0.4271
CNAG_05720	NA	608.845	1.115	0.195	1.148e-7
CNAG_05721	MFE2	146.184	-0.073	0.202	0.8073
CNAG_05722	NA	3769.362	0.956	0.14	1.351e-10
CNAG_05723	NA	31.577	-0.783	0.358	0.06593
CNAG_05724	NA	305.97	-1.093	0.204	7.933e-7
CNAG_05725	NA	5600.808	1.095	0.135	1.217e-14
CNAG_05726	EMC3	593.848	0.242	0.151	0.1951
CNAG_05727	NA	6.677	0.592	0.711	0.5415
CNAG_05728	NA	2.201	-1.037	1.269	0.5488
CNAG_05729	NA	0.647	1.601	2.28	0.6128
CNAG_05730	NA	209.456	0.322	0.19	0.1679
CNAG_05731	NA	1410.815	-0.442	0.166	0.02199
CNAG_05732	NA	137.095	-0.034	0.276	0.9361
CNAG_05733	NA	206.351	0.025	0.179	0.9266
CNAG_05734	SLA2	252.206	-0.122	0.171	0.6054
CNAG_05735	NA	25.066	-0.168	0.405	0.776
CNAG_05736	NA	6.233	-1.57	0.778	0.0934
CNAG_05737	NA	86.967	0.545	0.259	0.07852
CNAG_05738	NA	9.378	-0.824	0.622	0.2962
CNAG_05739	NA	66.433	-1.774	0.299	3.735e-8
CNAG_05740	RAM1	54.345	0.389	0.281	0.2706
CNAG_05741	NA	293.564	0.47	0.183	0.02807
CNAG_05742	STP1	100.224	0.359	0.246	0.244
CNAG_05743	NA	182.368	-0.04	0.215	0.904
CNAG_05744	NA	94.59	-0.269	0.278	0.4662
CNAG_05745	NA	1067.04	0.624	0.157	3.508e-4
CNAG_05746	NA	92.421	0.085	0.241	0.8116
CNAG_05747	NA	208.441	0.198	0.202	0.462
CNAG_05748	NA	102.561	-0.429	0.245	0.1526
CNAG_05749	NA	188.271	0.19	0.199	0.4737
CNAG_05750	ATP1	18016.537	0.634	0.141	4.219e-5
CNAG_05751	NA	624.452	0.815	0.149	4.658e-7
CNAG_05752	KAR3	633.062	-0.003	0.202	0.9922
CNAG_05753	6	2627.565	0.874	0.148	4.455e-8
CNAG_05755	NA	589.146	0.59	0.163	0.001251
CNAG_05756	NA	857.438	-0.104	0.148	0.6114
CNAG_05757	NA	250.587	0.216	0.235	0.4956
CNAG_05758	NA	329.937	-0.047	0.187	0.8693
CNAG_05759	NA	3680.222	0.984	0.154	2.277e-9
CNAG_05760	NA	114.586	-0.791	0.236	0.003079
CNAG_05761	NA	721.148	0.193	0.154	0.3254
CNAG_05762	NA	112556.851	1.387	0.201	8.604e-11
CNAG_05763	NA	92.871	0.778	0.24	0.004323
CNAG_05764	NA	798.102	0.678	0.188	0.001332
CNAG_05765	UBC6	2167.679	0.065	0.15	0.767
CNAG_05766	SPR1	44.34	-0.575	0.313	0.132
CNAG_05767	NA	532.668	0.086	0.157	0.7012
CNAG_05768	NA	443.831	-0.545	0.167	0.003934
CNAG_05769	NA	166.127	0.17	0.234	0.599
CNAG_05770	NA	882.81	0.295	0.17	0.1558
CNAG_05771	TEL1	177.275	-0.569	0.204	0.01555
CNAG_05772	NA	137.507	0.106	0.216	0.7363
CNAG_05773	NA	251.855	-0.687	0.18	6.398e-4
CNAG_05774	NA	93.933	-1.466	0.24	1.344e-8
CNAG_05775	NA	77.184	-0.03	0.243	0.9351
CNAG_05776	NA	314.675	0.438	0.186	0.04536
CNAG_05777	NA	182.278	0.477	0.182	0.02453
CNAG_05778	NA	57.395	-0.424	0.289	0.2412
CNAG_05781	NA	271.793	0.133	0.188	0.6109
CNAG_05782	EAF3	646.953	0.163	0.17	0.4746
CNAG_05783	NA	1215.498	-0.295	0.144	0.08691
CNAG_05784	NA	88.775	-1.199	0.256	1.972e-5
CNAG_05785	STB4	6.048	-0.339	0.781	0.7649
CNAG_05786	NA	43.847	-0.246	0.313	0.565
CNAG_05787	HPI4	340.818	0.366	0.166	0.06263
CNAG_05788	NA	1013.896	-0.114	0.164	0.6155
CNAG_05789	NA	546.911	0.416	0.152	0.01821
CNAG_05790	NA	199.761	-0.175	0.228	0.5759
CNAG_05791	ZDS3	374.495	0.05	0.158	0.8332
CNAG_05792	NA	2117.22	0.153	0.16	0.4741
CNAG_05793	NA	170.386	0.184	0.198	0.4887
CNAG_05794	MOB2	1083.201	-0.14	0.168	0.5412
CNAG_05795	NA	73.919	-0.129	0.249	0.7195
CNAG_05797	XRN2	392.142	0.324	0.163	0.1003
CNAG_05798	NA	303.753	0.345	0.191	0.1388
CNAG_05799	CDA1	2761.294	-1.164	0.148	1.003e-13
CNAG_05800	NA	18675.554	0.911	0.162	1.97e-7
CNAG_05801	NA	257.284	0.327	0.183	0.1432
CNAG_05802	NA	16.988	-0.275	0.492	0.6938
CNAG_05803	NA	120.354	-1.389	0.225	9.645e-9
CNAG_05804	NA	483.29	0.277	0.226	0.3411
CNAG_05805	NA	90.097	0.743	0.315	0.04542
CNAG_05806	NA	90.452	0.024	0.258	0.952
CNAG_05807	NA	120.801	-0.545	0.241	0.05566
CNAG_05808	NA	118.649	0.72	0.272	0.02242
CNAG_05809	HEM15	693.743	0.563	0.156	0.001325
CNAG_05810	NA	98.503	-0.1	0.226	0.7594
CNAG_05811	NA	341.248	0.634	0.191	0.003453
CNAG_05812	NA	329.263	-0.946	0.219	8.767e-5
CNAG_05813	NA	83.037	0.279	0.244	0.3792
CNAG_05814	NA	40702.065	0.832	0.181	2.699e-5
CNAG_05815	KRE64	15.194	-0.803	0.496	0.1897
CNAG_05816	NA	265.94	0.535	0.179	0.009201
CNAG_05817	GMT1	1739.541	-0.463	0.165	0.01486
CNAG_05818	CHS5	956.157	-1.803	0.153	3.9699999999999995e-30
CNAG_05819	NA	174.812	-0.082	0.209	0.7898
CNAG_05820	NA	194.256	0.107	0.2	0.7075
CNAG_05821	NA	3.706	-1.635	1.033	0.2016
CNAG_05822	NA	208.127	0.008	0.195	0.9773
CNAG_05823	NA	73.859	0.187	0.265	0.6113
CNAG_05824	NA	108.39	-0.388	0.232	0.173
CNAG_05825	NA	778.457	0.354	0.148	0.04294
CNAG_05826	NA	5029.448	0.905	0.16	1.761e-7
CNAG_05827	NA	2745.582	1.207	0.207	6.482e-8
CNAG_05828	NA	1982.539	-0.815	0.16	2.771e-6
CNAG_05829	UPF2	282.808	0.015	0.212	0.9634
CNAG_05830	NA	303.607	0.245	0.17	0.2508
CNAG_05831	NA	125.418	0.115	0.226	0.7231
CNAG_05832	NA	0	NA	NA	NA
CNAG_05833	NA	3.63	-0.564	1.121	0.7271
CNAG_05834	NA	144.045	-0.055	0.206	0.859
CNAG_05835	LIV3	206.848	-0.261	0.195	0.2921
CNAG_05836	HOC1	206.475	0.185	0.186	0.4547
CNAG_05838	RGD1	341.75	-0.356	0.178	0.09603
CNAG_05839	NA	3289.589	0.767	0.161	1.278e-5
CNAG_05840	NA	500.097	-0.137	0.163	0.5372
CNAG_05841	NA	167.36	-0.112	0.188	0.6711
CNAG_05842	NA	45.994	-0.179	0.301	0.674
CNAG_05843	NA	284.724	-0.343	0.179	0.1125
CNAG_05844	NA	854.805	0.949	0.16	3.538e-8
CNAG_05845	NA	723.167	0.722	0.152	1.401e-5
CNAG_05846	NA	260.327	0.394	0.182	0.06988
CNAG_05847	TRR1	1161.089	0.639	0.147	7.885e-5
CNAG_05848	NA	204.561	0.909	0.235	5.31e-4
CNAG_05851	NA	101.731	0.47	0.251	0.1231
CNAG_05852	NA	182.194	0.115	0.191	0.67
CNAG_05853	NA	205.963	-0.196	0.22	0.51
CNAG_05854	NA	265.978	0.818	0.171	1.21e-5
CNAG_05855	NA	80.035	0.384	0.27	0.2584
CNAG_05858	NA	1196.795	0.791	0.183	9.008e-5
CNAG_05859	NA	108.466	0.054	0.226	0.8762
CNAG_05860	NA	97.064	-0.412	0.228	0.1382
CNAG_05861	FKH101	209.753	-0.764	0.219	0.00192
CNAG_05862	NA	71.642	-0.351	0.26	0.2851
CNAG_05863	NA	513.95	0.537	0.252	0.0742
CNAG_05864	NA	205.912	-1.127	0.205	4.11e-7
CNAG_05865	NA	1638.967	0.321	0.143	0.05884
CNAG_05866	PRM1	77.703	-1.145	0.251	3.253e-5
CNAG_05867	NA	48.571	-0.947	0.326	0.01146
CNAG_05868	NA	30.801	-0.54	0.357	0.2242
CNAG_05869	NA	2.598	-1.986	1.254	0.2012
CNAG_05870	NA	26.807	-0.919	0.392	0.04703
CNAG_05871	NA	355.016	-1.498	0.198	9.001e-13
CNAG_05872	NA	128.17	-1.696	0.283	2.701e-8
CNAG_05873	NA	69.34	-0.544	0.278	0.1051
CNAG_05874	NA	29.055	0.757	0.427	0.1468
CNAG_05875	NA	1279.08	0.496	0.153	0.004388
CNAG_05876	NA	289.342	0.536	0.173	0.006744
CNAG_05877	NA	195.676	0.157	0.194	0.5531
CNAG_05878	NA	1024.966	0.21	0.171	0.3369
CNAG_05879	NA	0	NA	NA	NA
CNAG_05880	NA	287.691	-0.064	0.25	0.8665
CNAG_05881	ALG9	1228.109	0.393	0.148	0.02192
CNAG_05882	HSE102	751.428	-0.068	0.203	0.8209
CNAG_05884	KAP123	4068.496	0.909	0.178	2.682e-6
CNAG_05885	NA	8.57	-0.845	0.65	0.3061
CNAG_05886	MMS2	1355.609	0.409	0.148	0.01655
CNAG_05887	NA	203.493	0.218	0.201	0.4109
CNAG_05888	NA	1869.901	-0.353	0.144	0.03611
CNAG_05889	NA	348.596	-1.214	0.177	1.182e-10
CNAG_05890	GPG2	179.362	0.455	0.221	0.08544
CNAG_05891	NA	41.145	-0.655	0.309	0.07639
CNAG_05892	SHB17	908.453	0.808	0.15	7.302e-7
CNAG_05893	NA	2246.42	-1.089	0.175	6.264e-9
CNAG_05894	NA	1020.857	-0.343	0.141	0.03791
CNAG_05895	NA	642.833	0.214	0.154	0.2705
CNAG_05896	UBA2	192.531	1.138	0.19	2.608e-8
CNAG_05897	NA	91.607	0.025	0.244	0.945
CNAG_05898	NA	249.249	0.426	0.227	0.1229
CNAG_05899	NA	703.077	0.833	0.179	2.317e-5
CNAG_05900	NA	1877.435	0.594	0.151	3.97e-4
CNAG_05901	NA	197.661	-0.269	0.185	0.2454
CNAG_05902	NA	270.072	-0.084	0.196	0.7681
CNAG_05903	NA	125.136	-0.264	0.209	0.3232
CNAG_05904	NA	33582.898	1.001	0.129	2.64e-13
CNAG_05905	NA	419.381	-0.312	0.152	0.08617
CNAG_05906	NA	23.293	0.479	0.402	0.3553
CNAG_05907	NA	2387.791	0.806	0.168	1.205e-5
CNAG_05908	NA	55.243	-0.279	0.279	0.4503
CNAG_05909	NA	16197.368	0.779	0.153	3.135e-6
CNAG_05910	NA	20.653	-0.314	0.431	0.5988
CNAG_05911	NA	16.546	-0.076	0.586	0.9313
CNAG_05912	NA	54.807	-0.56	0.291	0.1114
CNAG_05913	NA	44.812	-0.456	0.31	0.2404
CNAG_05914	NA	23.612	-0.895	0.414	0.0701
CNAG_05915	NA	182.156	-3.564	0.279	1.809e-35
CNAG_05916	NA	29.562	-4.006	0.568	3.528e-11
CNAG_05917	NA	714.33	0.907	0.168	6.951e-7
CNAG_05918	NA	22540.877	0.659	0.146	4.06e-5
CNAG_05919	NA	127.223	0.495	0.204	0.03847
CNAG_05920	NA	178.489	0.531	0.195	0.01825
CNAG_05921	NA	225.62	-0.476	0.181	0.02348
CNAG_05924	NA	21.929	-1.4	0.441	0.005185
CNAG_05925	CDC3	245.624	0.09	0.175	0.7209
CNAG_05926	NA	1494.718	0.29	0.146	0.0998
CNAG_05927	NA	635.513	0.813	0.178	3.149e-5
CNAG_05928	NA	114.105	0.266	0.215	0.3332
CNAG_05929	NA	29.261	-1.463	0.398	0.001043
CNAG_05930	NA	70.009	-0.204	0.256	0.5592
CNAG_05931	NA	199.991	-0.23	0.179	0.3133
CNAG_05932	NA	2399.497	1.047	0.177	4.165e-8
CNAG_05933	NA	423.413	0.08	0.217	0.804
CNAG_05934	LIV15	139.114	-0.005	0.236	0.9885
CNAG_05935	NA	5016.432	0.321	0.195	0.1825
CNAG_05936	NA	461.745	0.496	0.157	0.005458
CNAG_05937	NA	164.496	-0.623	0.208	0.008818
CNAG_05938	NA	6.604	-0.901	0.72	0.3278
CNAG_05939	NA	51.745	-1.312	0.318	1.926e-4
CNAG_05940	ZFC3	455.951	-0.75	0.171	6.637e-5
CNAG_05941	NA	23.947	-1.144	0.418	0.01803
CNAG_05962	NA	16.534	-0.479	0.461	0.4304
CNAG_05963	NA	101.361	-0.132	0.236	0.6938
CNAG_05964	NA	16.432	-0.468	0.566	0.5436
CNAG_05965	IRK4	61.575	-0.265	0.268	0.4576
CNAG_05967	NA	188.369	-0.016	0.191	0.9546
CNAG_05968	CDC420	740.456	0.481	0.19	0.02962
CNAG_05969	NA	205.105	-0.074	0.188	0.7878
CNAG_05970	PAK1	342.739	-0.286	0.187	0.2193
CNAG_05971	NA	33.278	-1.028	0.353	0.01125
CNAG_05972	NA	124.424	-1.244	0.237	1.465e-6
CNAG_05973	NA	69.749	-0.097	0.285	0.8188
CNAG_05974	NA	2.98	-0.969	1.103	0.5167
CNAG_05975	NA	595.809	0.34	0.15	0.05559
CNAG_05976	NA	3047.482	0.477	0.13	0.001058
CNAG_05977	NA	385.6	0.377	0.178	0.07633
CNAG_05978	NA	707.481	0.911	0.156	6.241e-8
CNAG_05979	NA	146.607	0.424	0.216	0.1048
CNAG_05980	NA	1668.367	0.893	0.141	3.589e-9
CNAG_05981	NA	54.35	0.007	0.289	0.9865
CNAG_05982	NA	55.54	-1.382	0.282	7.127e-6
CNAG_05986	NA	65.241	-0.463	0.265	0.1539
CNAG_05987	NA	0	NA	NA	NA
CNAG_05988	NA	7.029	0.033	0.694	0.9748
CNAG_05989	NA	42.222	-0.234	0.31	0.583
CNAG_05990	NA	73.678	-0.479	0.265	0.1385
CNAG_05991	NA	42.785	-0.919	0.314	0.01078
CNAG_05992	NA	8.252	-2.023	0.746	0.01921
CNAG_05993	NA	96.969	-0.725	0.263	0.01727
CNAG_05994	NA	47.601	-2.176	0.34	2.24e-9
CNAG_05995	NA	281.876	-0.119	0.172	0.6186
CNAG_05996	NA	138.494	-0.296	0.204	0.2473
CNAG_05997	NA	1047.246	0.737	0.15	6.767e-6
CNAG_05998	RAC2	343.644	0.289	0.173	0.176
CNAG_05999	NA	571.137	0.299	0.17	0.1513
CNAG_06000	NA	1314.206	-1.74	0.147	2.6669999999999996e-30
CNAG_06001	ERG8	359.998	0.486	0.179	0.01922
CNAG_06002	NA	148.451	0.325	0.207	0.2055
CNAG_06003	NA	36.769	-0.631	0.34	0.1272
CNAG_06004	NA	110.5	0.368	0.279	0.2972
CNAG_06005	NA	509.509	0.457	0.197	0.04921
CNAG_06006	NA	276.971	0.625	0.192	0.004199
CNAG_06007	NA	569.142	0.504	0.158	0.004847
CNAG_06008	NA	54.505	-0.047	0.295	0.9171
CNAG_06009	NA	41.985	-2.978	0.406	5.315e-12
CNAG_06010	NA	408.034	-0.725	0.166	7.143e-5
CNAG_06011	NA	15.541	-0.251	0.494	0.7242
CNAG_06012	NA	460.229	0.676	0.183	9.644e-4
CNAG_06013	NA	88.852	-0.1	0.242	0.7759
CNAG_06015	NA	18.02	-0.631	0.449	0.2639
CNAG_06016	CAP6	248.075	-0.555	0.174	0.004863
CNAG_06017	NA	59.58	-2.993	0.338	3.056e-17
CNAG_06018	NA	97.459	-1.205	0.252	1.283e-5
CNAG_06019	NA	285.623	-0.147	0.171	0.5278
CNAG_06020	NA	51.755	-0.383	0.287	0.2914
CNAG_06021	NA	341.309	-0.905	0.178	3.128e-6
CNAG_06022	NA	69.32	-0.091	0.272	0.821
CNAG_06023	NA	141.184	0.312	0.196	0.1974
CNAG_06024	NA	63.164	0.389	0.258	0.2263
CNAG_06026	NA	212.994	0.203	0.194	0.4256
CNAG_06027	NA	41.488	-4.103	0.49	1.674e-15
CNAG_06028	NA	102.322	0.465	0.248	0.1229
CNAG_06029	NA	107.916	0.757	0.222	0.002467
CNAG_06030	NA	230.327	-1.496	0.188	4.846e-14
CNAG_06031	KRE63	67.578	-2.527	0.326	2.248e-13
CNAG_06032	NA	635.592	-0.55	0.166	0.003453
CNAG_06033	MAK3202	237.74	-0.566	0.185	0.007507
CNAG_06034	NA	1054.627	-0.653	0.151	8.615e-5
CNAG_06035	NA	125.57	-1.666	0.238	5.071e-11
CNAG_06036	NA	107.269	0.021	0.221	0.95
CNAG_06048	NA	129.784	-0.519	0.213	0.03765
CNAG_06049	NA	492.646	0.124	0.208	0.6713
CNAG_06050	UGE2	33.855	-1.06	0.345	0.007084
CNAG_06051	GAL1	122.996	-0.855	0.216	3.65e-4
CNAG_06052	GAL7	36.424	-1.458	0.347	1.425e-4
CNAG_06055	NA	36.368	-0.191	0.327	0.6806
CNAG_06056	NA	113.465	-0.075	0.225	0.8215
CNAG_06058	NA	195.197	0.109	0.192	0.6888
CNAG_06059	NA	199.602	0.578	0.208	0.01625
CNAG_06060	NA	1466.553	-1.62	0.185	6.039e-17
CNAG_06061	NA	2202.24	0.707	0.15	1.786e-5
CNAG_06062	NA	79.692	0.258	0.246	0.426
CNAG_06063	NA	404.409	0.633	0.173	0.001096
CNAG_06064	PTP1	57.808	-0.049	0.281	0.9095
CNAG_06065	SAC101	43.644	-0.325	0.315	0.4333
CNAG_06066	NA	22.882	-2.141	0.461	2.297e-5
CNAG_06067	NA	778.315	0.156	0.197	0.5622
CNAG_06068	NA	390.225	0.13	0.166	0.5669
CNAG_06071	NA	60.853	0.488	0.289	0.1706
CNAG_06072	NA	138.443	0.393	0.224	0.1516
CNAG_06073	NA	29.451	-1.486	0.382	4.735e-4
CNAG_06074	LPI4	130.615	-1.965	0.234	1.455e-15
CNAG_06075	NA	470.622	-1.951	0.168	2.0559999999999998e-29
CNAG_06076	NA	948.639	0.802	0.154	1.598e-6
CNAG_06077	NA	368.51	0.781	0.166	1.895e-5
CNAG_06078	NA	203.591	-0.327	0.191	0.1627
